Sensor0_Mean_Acc_x,Sensor0_Mean_Acc_y,Sensor0_Mean_Acc_z,Sensor0_Mean_Gyro_x,Sensor0_Mean_Gyro_y,Sensor0_Mean_Gyro_z,Sensor1_Mean_Acc_x,Sensor1_Mean_Acc_y,Sensor1_Mean_Acc_z,Sensor1_Mean_Gyro_x,Sensor1_Mean_Gyro_y,Sensor1_Mean_Gyro_z,Sensor0_Var_Acc_x,Sensor0_Var_Acc_y,Sensor0_Var_Acc_z,Sensor0_Var_Gyro_x,Sensor0_Var_Gyro_y,Sensor0_Var_Gyro_z,Sensor1_Var_Acc_x,Sensor1_Var_Acc_y,Sensor1_Var_Acc_z,Sensor1_Var_Gyro_x,Sensor1_Var_Gyro_y,Sensor1_Var_Gyro_z,Sensor0_Corr_Acc_xy,Sensor0_Corr_Acc_xz,Sensor0_Corr_Acc_yz,Sensor0_Corr_Gyro_xy,Sensor0_Corr_Gyro_xz,Sensor0_Corr_Gyro_yz,Sensor1_Corr_Acc_xy,Sensor1_Corr_Acc_xz,Sensor1_Corr_Acc_yz,Sensor1_Corr_Gyro_xy,Sensor1_Corr_Gyro_xz,Sensor1_Corr_Gyro_yz,Sensor0_Max_Acc_x,Sensor0_Max_Acc_y,Sensor0_Max_Acc_z,Sensor0_Max_Gyro_x,Sensor0_Max_Gyro_y,Sensor0_Max_Gyro_z,Sensor1_Max_Acc_x,Sensor1_Max_Acc_y,Sensor1_Max_Acc_z,Sensor1_Max_Gyro_x,Sensor1_Max_Gyro_y,Sensor1_Max_Gyro_z,Sensor0_Min_Acc_x,Sensor0_Min_Acc_y,Sensor0_Min_Acc_z,Sensor0_Min_Gyro_x,Sensor0_Min_Gyro_y,Sensor0_Min_Gyro_z,Sensor1_Min_Acc_x,Sensor1_Min_Acc_y,Sensor1_Min_Acc_z,Sensor1_Min_Gyro_x,Sensor1_Min_Gyro_y,Sensor1_Min_Gyro_z,label
0.2156574181470655,0.28028365385591614,0.6934143854391971,-16.647085467613994,-35.71347384201881,10.512262611063981,0.2353460495005297,-0.9960749665674077,-0.13651553368237,-2.2420379891626347,3.4796703508044144,1.2729929856748634,0.35796054743979505,0.0378673583689503,0.09495134709718159,11965.350341315243,38613.05084160909,4892.256169510336,0.013696528248269757,0.02559102521637993,0.008930836683822205,250.07670235186689,129.04412654518003,168.1663851893791,0.07829039871938459,0.5888153002095924,-0.3325186588151006,0.5465813510323468,-0.22043951532020084,-0.1978268621724294,-0.21471301138048732,0.08484157157309404,-0.03143966539012482,0.17101691971189514,0.23287308256368516,0.4299592446424912,1.0300208937533584,0.6621698260434431,1.2175705225949458,212.53763579127715,251.21298277660281,163.7214543420478,0.45088628774268086,-0.564820073887472,0.05168017497850478,38.425977711210805,29.307308592944267,33.278738030082316,-0.7765214770351324,-0.2825369684063626,0.06623299244247095,-247.65118173023308,-251.6812863646765,-83.90656742846087,0.009517521130254704,-1.3123933930235094,-0.3650866196643684,-30.98748521631221,-16.391708255626178,-21.765359317270615,3
0.11907079276357921,0.2878317243167176,0.6840950997387982,-10.355548547340472,-3.2888875042064494,-14.625922530762885,0.22294239724871118,-1.0061267822902247,-0.14259527438806519,-2.2222752717686025,1.65154879524981,1.1686917017841139,0.3201255703645134,0.026720723872811894,0.10986419821703919,7589.188304021752,43995.10182828846,1998.5068945179833,0.017645739632634137,0.018401848917782772,0.00886700258793854,266.3330628824599,43.63512505545688,156.25562126044642,0.11484836136814748,0.3569530955235257,-0.1624794694207394,0.5160722167007012,-0.658691068428172,-0.32918398495598566,-0.15874266612268406,-0.03086737505292853,-0.03707057801284202,0.43553191624411197,0.1713508431792473,0.1893130812268876,1.1462504320133804,0.6626147286089834,1.3181611480382247,147.51730879895567,251.22328142912255,73.1504768116356,0.5268966230513781,-0.6661511890426147,0.05166601204630935,35.729599609625595,15.486359579802862,31.5950397453932,-0.7765699976438547,-0.010464389018021786,0.19258959446471735,-188.36975147139677,-252.2882295397788,-83.9389618396734,-0.061351773492502405,-1.2629907392630062,-0.3145198085480546,-31.37594886909765,-12.31336132621203,-24.59599981324248,3
0.15490624892219695,0.2757300489793551,0.6433016534634628,-12.076051371448221,33.83928872360182,-10.328831217708348,0.216829525334547,-1.0023969818451703,-0.14832279934310955,-3.8407778968083988,3.89195919905224,0.10439944018735106,0.33390764884364926,0.06833949138236994,0.1422341404678248,6820.504040877643,40042.67654904077,2116.011011983307,0.021090216447524627,0.023763144209771582,0.011403221761250026,354.69482411469494,81.96872022631914,172.01376029734897,0.15526492180875376,0.08607949254522329,-0.11420623015148379,0.5200443696082887,-0.6253847117657023,-0.3394950267442608,-0.07157091453187,0.06667693581502711,0.220720254613056,0.35484110223979654,0.03512814498769615,-0.26931538219596185,1.146213544440692,0.7011361831988546,1.3243964815385847,147.5194528111818,251.8615789559481,69.25977148337782,0.5745192067082043,-0.6551343329359299,0.05208194190823666,43.72889190460344,22.923171496587283,29.384313699763776,-0.7528294814647045,-0.5917178764115567,0.08965480033742476,-237.16201822355936,-252.32862554955474,-105.5560154969242,-0.0617077863672802,-1.3484227740869112,-0.40018285158423006,-40.74375821600685,-12.775031214934803,-25.059972996070123,3
0.26878091862681885,0.27932957669289654,0.6601197096046402,12.540528165604183,36.4337035353162,-14.216109223884507,0.21555808889988232,-0.9959156802877318,-0.14226527897169208,-1.0316561947408573,3.487896112341326,-0.019191027177359602,0.31093709002492925,0.07870624162502768,0.14576498409440017,6501.1711949369255,38562.86084855043,2364.6416136363946,0.02776157881955421,0.028953278890720826,0.01222962635723944,595.1597702835228,144.5261489640171,225.42364549673684,0.0782239758813738,0.17349682417447054,-0.07043491186781642,0.3089017031762848,-0.46538943053037435,-0.18443882065059164,-0.15543277828373211,0.08153029420626927,0.27065257583831154,0.1299415426122343,-0.02918201215302731,-0.20239860769342877,1.0495275475752304,0.9453024431724764,1.3243595912904556,162.54287875913852,251.8598430694501,69.26111256977201,0.5745683331802844,-0.6583254375042782,0.05208712844433596,53.02633522067145,23.678382770598006,24.765761241226663,-0.6699893262826699,-0.5908234547607225,0.08965617546937674,-237.15981167908575,-251.07324212172682,-105.5572749031628,-0.1747389799164774,-1.401179433106911,-0.40019455562911044,-55.00134079018168,-29.672462738404725,-38.354341483020875,3
0.39385215691645586,0.28301324340938,0.7046340150366115,0.05461083526704545,-5.0325455123949,-11.346484146206468,0.21884316572115467,-1.0145112892694814,-0.13373829307839935,-1.9653984619839295,1.912938384724801,-0.5104718942660125,0.2607669571748556,0.05140535949148692,0.12862299089928225,7204.485134906584,43679.451377970225,2018.377917338436,0.026130340867009164,0.02443212936322612,0.01104177813697063,535.5767272837097,127.30930782418926,201.92660278305138,0.16158676848514955,0.06115533777843669,-0.20434021431850155,0.26945598391422254,-0.47512252463006655,0.07865825396089925,-0.014860190839327637,0.23685941358443555,0.18365315084921466,0.14342993539065202,-0.17739726924817747,-0.167707029237578,1.2199544312860837,0.9396361814805246,1.228717454748905,161.6764605136658,252.49742985024608,64.38758947534308,0.5409067770810633,-0.6567479366655755,0.054942417280365904,53.023154781869394,23.703976870333587,25.309245554124292,-0.5230746319268711,-0.10022964783210012,0.03372530783569624,-250.26188239272327,-251.11057029997968,-98.8021861252554,-0.1753595879508398,-1.4011829359399242,-0.3644438571279824,-55.00795068095997,-29.36518370442986,-38.345992613122185,3
0.37211392913172153,0.22545437458802198,0.7520605872642951,-14.73481858164056,-26.60122515001733,-8.91663971268216,0.2182128619223297,-1.0046429198549292,-0.15377924254534955,-4.654180067106845,3.5022625803244,-1.8184507470511913,0.2598015654053618,0.043259269864909966,0.17832330606426833,6183.505955612411,45006.78886580171,2050.3544733210806,0.022382884243309285,0.020998204533394703,0.010065519121934558,459.98639744356035,99.14664649860995,198.4312570965054,0.5954424073852665,-0.21741802830231183,-0.29681966321462155,0.18458716035941472,-0.6113679880826562,-0.13317141641531655,0.20087559904968408,0.21311398979556467,0.2717174156502031,0.3412321984524994,-0.3845791987089642,-0.18204245109893713,1.2197916377248874,0.6259850885264815,1.4057043924096346,126.16230158631666,252.48648728053678,67.87978639604,0.5168835470621862,-0.6567514751742686,0.05243167251130068,42.308494195480584,25.140226424162236,31.79265076607018,-0.46037822086063734,-0.31961222710808623,-0.07555011155117056,-250.5904891753931,-253.0061881290649,-90.77292474544393,-0.07853338237324031,-1.3792271445378654,-0.33952123101591647,-59.24263707797121,-17.467469679880182,-39.674310241281475,3
0.25554284057007176,0.24461258936744898,0.7664554912765208,-9.659201328120181,-28.505501364525852,-6.749151405082378,0.23191415424024978,-0.9919021908137612,-0.15756626394440357,-1.951530259709112,2.5958774153263717,-2.2233850697981943,0.2878575214280026,0.045216169910276535,0.23688482199321814,6961.667189420175,41102.38114234918,2192.2985317146095,0.0240181550431828,0.026952113175932733,0.011167700596761372,549.8805418988234,112.80892896145198,245.05334031408762,0.2926496315854078,-0.030329222213145213,-0.378095535429914,0.21107160140866577,-0.7407373649222557,-0.25704309324099256,0.042980284302079855,-0.09232792327130103,0.39782708644317993,0.23109166370501227,-0.24256529059320261,-0.09382197727969381,1.1960516466896298,0.6766724974416269,1.6345907203278913,126.1579798538911,252.32757045733,67.89598393138704,0.5164624746832975,-0.591438084021316,0.011138537137108042,42.341259698054316,28.617569886837707,30.941497012427867,-0.5524120175242868,-0.3196307592839992,-0.07725485440914043,-203.6195350138914,-253.00630469270465,-90.52540146095298,-0.06756314312192702,-1.3977653080060914,-0.4274973317289291,-65.26806309422764,-16.33615568989448,-39.67442274282916,3
0.11993866985702516,0.24963026192469726,0.7486863537104332,-17.441992621024614,-34.07635136617873,-13.889251313528721,0.24592939871432495,-0.9938174588807525,-0.13801323500472773,-1.0291388540787074,1.2921771070535586,0.10718640314820484,0.2892452206478748,0.04878370194652074,0.22760821704543777,9810.11252231434,42556.824977599244,2113.344772487546,0.021475500758724623,0.02293053976456705,0.011097584496037396,409.10464790816883,103.51849445679989,200.7149560715708,-0.14147134422414032,0.14023099547520332,-0.38436662821918766,0.4695872729348189,-0.6678017077331214,-0.2602248040546811,-0.1845203595047208,-0.13031586516485705,0.2351261331494031,0.17323869007474946,0.08811409850248213,0.06770387184253335,1.0671557857428613,0.8161415212426698,1.6345890986144567,159.80699550210977,251.6897825677326,76.82205347613593,0.6209975585763223,-0.5906360334785652,0.024036817978064666,40.758621417275606,28.375261814684052,31.173133911810858,-0.7454196916686716,-0.1314457142634361,0.14700413829059855,-218.93088723804715,-251.11264358917902,-86.27935654543488,-0.01860908834062421,-1.3939201445069724,-0.4243682176392789,-64.44547891826909,-16.333973639407873,-34.86565235406309,3
0.0407813134423253,0.20350578613061918,0.7020126462824529,-0.8852898362470926,-9.55018141833027,-25.25328431587573,0.23285012460725832,-1.0020576405480761,-0.15565183558481224,-2.9853420680304867,1.4425725634048678,1.6765522947626368,0.26301338260806634,0.0861800743433692,0.20541589689642983,12538.873119086675,46714.48084213919,2115.5799956799387,0.024523131230978698,0.015470063723576026,0.009621486026922569,336.0583890962436,90.35411254592482,155.66412400343475,-0.26399789489798464,0.04144483219524938,-0.23466379583094327,0.5368575348303763,-0.3979249614171255,-0.31993483471226275,-0.23066294045652347,0.040533441797224554,-0.032559691651966996,0.04921879652360906,0.3743952747574123,-0.18260753303403382,0.997583502919839,0.9215767696469808,1.54693420277848,159.85843712995515,252.1198497368611,84.34249053135464,0.6334769887447538,-0.6753835592473847,0.02404470268319407,40.767356113121004,19.522517680295117,31.170725913370404,-0.7638304946643087,-0.7448257080502954,0.1388008039495502,-252.86243280400342,-253.72650316965243,-98.03269580796176,-0.0035463340774370116,-1.248524479172736,-0.34480724681882996,-40.74760702753967,-14.127428814399112,-30.286320122461202,3
0.16449377629991524,0.1869291184917,0.6104538720044651,4.680852375279338,32.18003407705311,-21.74169733246254,0.22470081432708258,-1.0051879045010526,-0.1605503575228843,-2.5530437676354913,3.789580705044536,0.7069550404719908,0.3076529497998366,0.11086575227520547,0.14686430704767417,13082.575567310509,42104.8261548442,3217.7834857361054,0.02535760758796203,0.018413969302647458,0.009109658028136043,401.14528265444824,99.76902082831415,189.4681052647364,-0.20582540372295827,-0.08051149110318083,-0.37893032936787857,0.49843574651979966,-0.232431631603292,-0.17566444987113836,-0.1813738003388334,0.196605615787002,-0.029122852993345823,0.1826499651620616,0.11137131259460974,-0.3491823158437402,1.0590421420126281,0.9215797874522902,1.3945100836296356,152.70067334507922,252.11698667964959,117.707867698725,0.633458706187339,-0.6466307016125549,0.022250573238032586,47.23985473649197,21.580963013860767,31.63181698672101,-0.7638370262443867,-0.9637883714989126,0.13880300688213454,-261.8878626776861,-253.72939194286087,-112.21845766032347,-0.0034762366210495965,-1.2726866206388543,-0.3448513914650659,-40.74087605319146,-14.809288465503071,-30.312392930302735,3
