-6.030000, 5.670000, 0.780000
-5.460000, 5.150000, 0.670000
-4.570000, 4.940000, 0.610000
-3.880000, 4.340000, 0.390000
-2.900000, 3.910000, 0.380000
-2.400000, 3.380000, 0.460000
-2.410000, 2.960000, 0.360000
-2.670000, 2.710000, 0.190000
-2.710000, 2.610000, 0.290000
-2.290000, 2.480000, 0.360000
-1.410000, 2.510000, 0.320000
-1.030000, 2.610000, 0.200000
-1.080000, 2.770000, 0.240000
-1.720000, 2.970000, 0.160000
-2.110000, 3.340000,-0.110000
-2.320000, 3.750000, 0.120000
-2.250000, 4.050000, 0.290000
-2.280000, 4.250000, 0.390000
-2.380000, 4.080000, 0.530000
-2.010000, 4.290000, 0.560000
-2.080000, 4.040000, 0.740000
-2.340000, 4.080000, 0.740000
-2.370000, 3.920000, 0.660000
-2.550000, 3.740000, 0.470000
-2.200000, 3.740000, 0.220000
-1.710000, 3.480000, 0.250000
-1.250000, 3.110000, 0.580000
-0.910000, 2.580000, 0.550000
-1.160000, 2.180000, 0.440000
-1.470000, 1.260000, 0.260000
-1.330000, 0.700000, 0.330000
-0.640000, 0.050000, 0.340000
-0.100000,-0.450000, 0.250000
 0.080000,-0.700000,-0.090000
 0.230000,-0.850000,-0.210000
-0.210000,-0.870000,-0.090000
-0.930000,-0.950000,-0.140000
-1.870000,-0.760000,-0.060000
-2.870000,-0.410000, 0.060000
-3.610000, 0.030000, 0.310000
-4.170000, 0.700000, 0.720000
-4.740000, 1.260000, 0.820000
-5.010000, 1.640000, 0.520000
-5.210000, 2.040000, 0.250000
-4.760000, 2.460000, 0.250000
-4.550000, 2.940000, 0.620000
-4.700000, 3.120000, 0.800000
-4.520000, 3.580000, 0.830000
-3.920000, 3.530000, 0.800000
-3.340000, 3.410000, 0.620000
-2.280000, 3.300000, 0.510000
-1.080000, 2.790000, 0.260000
-0.550000, 2.330000, 0.080000
-0.590000, 1.830000, 0.090000
-0.390000, 1.580000, 0.290000
-0.710000, 1.320000, 0.620000
-1.340000, 1.320000, 0.550000
-2.090000, 1.120000, 0.610000
-2.900000, 1.190000, 0.220000
-3.600000, 0.920000,-0.090000
-3.960000, 0.510000,-0.390000
-4.250000, 0.160000,-0.440000
-3.990000,-0.040000,-0.670000
-3.920000,-0.220000,-0.520000
-3.830000,-0.350000,-0.230000
-3.790000,-0.280000, 0.210000
-3.930000,-0.120000, 0.290000
-4.160000, 0.140000, 0.210000
-4.290000, 0.290000,-0.120000
-4.030000, 0.060000,-0.120000
-4.410000, 0.250000,-0.380000
-4.380000, 0.180000,-0.360000
-4.770000, 0.000000,-0.380000
-5.120000,-0.120000,-0.340000
-5.340000,-0.480000,-0.290000
-5.330000,-0.550000,-0.360000
-5.480000,-0.530000,-0.320000
-5.100000,-0.400000,-0.120000
-5.220000,-0.320000,-0.030000
-5.020000,-0.250000, 0.190000
-5.170000,-0.340000, 0.310000
-5.630000,-0.740000, 0.240000
-5.900000,-0.930000, 0.350000
-5.280000,-0.900000, 0.640000
-3.490000,-0.090000, 0.670000
-0.700000, 1.350000, 0.580000
 2.380000, 2.690000, 0.740000
 4.280000, 3.840000, 0.540000
 4.610000, 4.300000, 1.030000
 3.430000, 4.210000, 1.640000
 1.190000, 3.900000, 1.870000
-1.610000, 3.500000, 1.510000
-4.120000, 3.470000, 0.800000
-5.600000, 3.310000, 0.120000
-6.320000, 3.080000, 0.030000
-6.040000, 2.820000, 0.500000
-5.150000, 2.450000, 0.360000
-4.210000, 1.830000, 0.360000
-3.540000, 1.310000, 0.220000
-3.020000, 0.700000, 0.040000
-2.840000, 0.800000,-0.130000
-2.790000, 0.280000, 0.070000
-2.110000, 0.580000, 0.070000
-1.670000, 0.680000, 0.220000
-0.860000, 0.770000, 0.430000
-0.470000, 1.210000, 0.540000
 0.380000, 1.290000, 0.830000
 1.240000, 1.490000, 0.720000
 2.120000, 1.840000, 0.680000
 3.040000, 2.350000, 0.880000
 3.420000, 2.720000, 1.160000
 3.320000, 2.810000, 1.290000
 2.810000, 2.940000, 1.580000
 1.720000, 3.090000, 1.510000
 0.440000, 2.800000, 1.210000
-0.920000, 2.540000, 1.210000
-2.400000, 2.670000, 1.000000
-3.740000, 2.340000, 0.630000
-4.580000, 2.360000, 0.510000
-4.680000, 2.660000, 0.450000
-4.500000, 2.510000, 0.580000
-3.530000, 2.670000, 0.780000
-2.750000, 2.290000, 0.970000
-2.590000, 2.150000, 0.830000
-2.700000, 1.760000, 0.840000
-3.500000, 1.670000, 0.780000
-4.190000, 1.740000, 0.540000
-4.460000, 1.950000, 0.360000
-4.290000, 1.830000, 0.110000
-3.630000, 2.090000, 0.150000
-2.900000, 2.190000, 0.090000
-2.180000, 2.320000, 0.300000
-1.540000, 2.310000, 0.220000
