 250.120000,-59.610000,-136.380000
 238.450000,-72.270000,-131.580000
 208.390000,-80.080000,-133.270000
 197.970000,-77.930000,-135.490000
 211.610000,-66.330000,-134.870000
 242.930000,-45.130000,-131.060000
 250.120000,-18.480000,-123.330000
 250.120000, 2.060000,-111.030000
 246.270000, 11.000000,-97.860000
 209.670000, 12.070000,-85.610000
 165.610000, 9.480000,-75.700000
 123.100000, 8.000000,-69.150000
 93.610000, 9.840000,-65.290000
 79.200000, 16.960000,-60.590000
 78.340000, 29.190000,-54.140000
 87.420000, 42.790000,-46.030000
 99.220000, 54.020000,-37.920000
 107.030000, 61.390000,-30.420000
 109.490000, 62.770000,-24.000000
 107.300000, 57.860000,-18.220000
 100.490000, 48.970000,-11.290000
 92.150000, 38.930000,-3.800000
 91.240000, 27.090000, 2.610000
 103.270000, 14.040000, 5.940000
 127.870000, 3.760000, 11.570000
 144.380000,-5.710000, 16.940000
 155.160000,-18.040000, 20.470000
 168.500000,-27.640000, 22.090000
 172.640000,-33.020000, 23.640000
 167.250000,-33.700000, 26.330000
 157.670000,-31.870000, 29.790000
 144.810000,-30.340000, 35.540000
 133.390000,-29.890000, 41.000000
 124.870000,-31.610000, 43.470000
 112.540000,-37.240000, 42.440000
 99.570000,-44.970000, 37.380000
 87.820000,-52.450000, 30.150000
 74.930000,-56.380000, 22.760000
 64.610000,-53.130000, 18.000000
 59.090000,-44.510000, 17.180000
 57.160000,-33.920000, 19.780000
 59.090000,-24.760000, 24.220000
 64.580000,-20.710000, 28.540000
 71.840000,-21.340000, 31.090000
 78.680000,-24.870000, 31.150000
 82.920000,-28.870000, 29.490000
 81.140000,-31.610000, 27.180000
 76.390000,-31.800000, 24.930000
 71.870000,-30.800000, 22.160000
 72.760000,-30.050000, 18.580000
 80.560000,-27.800000, 14.470000
 92.440000,-22.960000, 8.410000
 104.510000,-15.550000, 1.750000
 110.580000,-8.270000,-4.700000
 110.690000,-2.760000,-9.900000
 104.110000,-1.260000,-13.490000
 94.730000,-1.540000,-15.790000
 83.430000,-0.840000,-17.580000
 72.280000,-0.290000,-18.120000
 64.510000, 0.260000,-17.900000
 58.170000, 2.180000,-16.900000
 52.480000, 3.900000,-16.490000
 51.520000, 2.290000,-17.350000
 57.930000,-2.840000,-18.710000
 70.960000,-9.040000,-21.040000
 85.000000,-14.100000,-26.090000
 94.040000,-15.750000,-33.690000
 96.740000,-14.480000,-42.700000
 93.870000,-12.380000,-51.270000
 86.580000,-10.480000,-57.960000
 75.940000,-7.420000,-61.680000
 63.300000,-2.000000,-62.030000
 47.250000, 4.640000,-58.450000
 28.460000, 10.370000,-52.030000
 6.770000, 14.420000,-43.210000
-16.950000, 16.520000,-32.590000
-42.070000, 15.950000,-21.320000
-65.460000, 12.850000,-9.960000
-84.700000, 7.900000,-0.780000
-96.870000, 1.890000, 6.940000
-99.930000,-5.030000, 12.450000
-94.580000,-11.150000, 15.370000
-79.670000,-16.220000, 15.910000
-58.000000,-18.800000, 14.500000
-33.600000,-19.280000, 12.860000
-10.510000,-18.140000, 11.190000
 7.370000,-16.980000, 11.030000
 18.220000,-15.210000, 13.000000
 20.940000,-13.640000, 16.290000
 15.060000,-11.930000, 19.480000
 1.220000,-10.720000, 21.800000
-18.810000,-9.740000, 24.250000
-41.080000,-9.320000, 26.540000
-61.810000,-9.100000, 28.360000
-76.930000,-7.870000, 30.510000
-85.640000,-5.350000, 31.880000
-89.090000,-1.580000, 32.510000
-88.400000, 2.290000, 32.120000
-83.460000, 3.400000, 31.070000
-74.330000, 2.670000, 29.120000
-64.800000, 1.300000, 25.610000
-60.010000, 1.460000, 19.830000
-61.460000, 3.000000, 13.410000
-68.870000, 5.040000, 9.430000
-78.880000, 6.250000, 9.610000
-88.800000, 8.060000, 13.800000
-97.290000, 10.910000, 19.420000
-103.860000, 15.730000, 24.000000
-110.120000, 20.950000, 25.720000
-119.220000, 25.000000, 24.720000
-132.090000, 26.860000, 21.680000
-147.390000, 25.440000, 17.780000
-160.740000, 23.320000, 14.150000
-170.480000, 20.930000, 11.770000
-171.610000, 19.360000, 11.350000
-163.710000, 18.850000, 12.810000
-148.080000, 18.900000, 13.620000
-128.930000, 21.040000, 12.870000
-111.140000, 23.770000, 9.650000
-98.610000, 26.870000, 5.000000
-94.370000, 29.510000,-1.730000
-97.080000, 30.010000,-9.350000
-102.540000, 28.120000,-15.810000
-108.570000, 25.270000,-20.490000
